sn,item_id,link,product_name,category,designer,price,old_price,sellable_online,other_colors,short_description,dimension,depth,height,width
3343,39192611,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-frosted-glass-s39192611/,BESTÅ,TV & media furniture,IKEA of Sweden,3310,No old price,TRUE,Yes,TV storage combination/glass doors,240x40x230 cm,40,230,240
3344,39286855,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-white-stained-oak-effect-s39286855/,BESTÅ / EKET,TV & media furniture,Jon Karlsson/IKEA of Sweden,1578,No old price,TRUE,Yes,Cabinet combination for TV,300x42x210 cm,42,210,300
3345,39301785,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-grey-stained-walnut-effect-lappviken-stubbarp-grey-stained-walnut-eff-clear-glass-s39301785/,BESTÅ,TV & media furniture,IKEA of Sweden/Marcus Arvonen,1670,No old price,TRUE,Yes,Storage combination w doors/drawers,120x42x240 cm,42,240,120
3346,39305260,https://www.ikea.com/sa/en/p/platsa-tv-bench-white-metal-s39305260/,PLATSA,TV & media furniture,Ola Wihlborg/IKEA of Sweden,405,SR 420,TRUE,No,TV bench,160x42x54 cm,42,54,160
3347,40226790,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-tilt-swivel-40226790/,UPPLEVA,TV & media furniture,IKEA of Sweden,145,No old price,TRUE,No,"Wall bracket for TV, tilt/swivel","19-32 """,,,
3348,40247368,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-40247368/,BESTÅ,TV & media furniture,IKEA of Sweden,195,No old price,TRUE,Yes,Frame,60x40x128 cm,40,128,60
3349,40291629,https://www.ikea.com/sa/en/p/selsviken-drawer-front-high-gloss-black-40291629/,SELSVIKEN,TV & media furniture,IKEA of Sweden,60,No old price,TRUE,Yes,Drawer front,60x26 cm,,26,60
3350,40293567,https://www.ikea.com/sa/en/p/stubbarp-leg-grey-stained-walnut-effect-40293567/,STUBBARP,TV & media furniture,IKEA of Sweden,35,No old price,TRUE,Yes,Leg,NA,44,100,44
3351,40299890,https://www.ikea.com/sa/en/p/besta-tv-bench-white-40299890/,BESTÅ,TV & media furniture,NA,475,No old price,TRUE,Yes,TV bench,NA,40,64,120
3352,40323593,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-40323593/,BILLSBRO,TV & media furniture,H Preutz/A Fredriksson,45,No old price,TRUE,Yes,Handle,NA,,,
3353,40337694,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-40337694/,BRIMNES,TV & media furniture,K Hagberg/M Hagberg,425,No old price,TRUE,Yes,TV bench,120x41x53 cm,41,53,120
3354,40347508,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-40347508/,ENERYDA,TV & media furniture,Francis Cayouette,22,No old price,TRUE,Yes,Knob,NA,,,
3355,40347886,https://www.ikea.com/sa/en/p/edvalla-drop-handle-brass-colour-40347886/,EDVALLA,TV & media furniture,Francis Cayouette,25,No old price,TRUE,No,Drop handle,NA,11,,33
3356,40348715,https://www.ikea.com/sa/en/p/besta-drawer-runner-soft-closing-40348715/,BESTÅ,TV & media furniture,IKEA of Sweden,25,No old price,TRUE,No,"Drawer runner, soft-closing",NA,,,
3357,40348895,https://www.ikea.com/sa/en/p/oesternaes-leather-handle-tanned-leather-40348895/,ÖSTERNÄS,TV & media furniture,H Preutz/A Fredriksson,70,No old price,TRUE,No,Leather handle,NA,,,25
3358,40390766,https://www.ikea.com/sa/en/p/sularp-leg-chrome-plated-40390766/,SULARP,TV & media furniture,Carl Öjerstam,45.5,SR 65,TRUE,No,Leg,NA,38,10,
3359,50046152,https://www.ikea.com/sa/en/p/hedra-knob-anthracite-50046152/,HEDRA,TV & media furniture,IKEA of Sweden,9,No old price,TRUE,No,Knob,32 mm,27,,
3360,50291624,https://www.ikea.com/sa/en/p/selsviken-door-drawer-front-high-gloss-black-50291624/,SELSVIKEN,TV & media furniture,IKEA of Sweden,125,No old price,TRUE,Yes,Door/drawer front,60x38 cm,,38,60
3361,50291676,https://www.ikea.com/sa/en/p/lappviken-door-white-50291676/,LAPPVIKEN,TV & media furniture,IKEA of Sweden,55,No old price,TRUE,Yes,Door,60x64 cm,,64,60
3362,50293604,https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,BESTÅ,TV & media furniture,IKEA of Sweden,15,No old price,TRUE,No,Supporting leg,10 cm,,10,
3363,50294793,https://www.ikea.com/sa/en/p/hanviken-door-black-brown-50294793/,HANVIKEN,TV & media furniture,Marcus Arvonen,100,No old price,TRUE,Yes,Door,60x64 cm,,64,60
3364,50295306,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-50295306/,BESTÅ,TV & media furniture,IKEA of Sweden,150,No old price,TRUE,Yes,Top panel for TV,180x40 cm,40,,180
3365,50323597,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-50323597/,BILLSBRO,TV & media furniture,H Preutz/A Fredriksson,35,No old price,TRUE,No,Handle,NA,,,
3366,50334303,https://www.ikea.com/sa/en/p/billsbro-handle-white-50334303/,BILLSBRO,TV & media furniture,H Preutz/A Fredriksson,25,No old price,TRUE,No,Handle,NA,,,
3367,50342478,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-50342478/,HACKÅS,TV & media furniture,J Löfgren/J Pettersson,50,No old price,FALSE,No,Handle,300 mm,18,,24
3368,50347517,https://www.ikea.com/sa/en/p/eneryda-cup-handle-black-50347517/,ENERYDA,TV & media furniture,Francis Cayouette,35,No old price,TRUE,Yes,Cup handle,NA,30,,22
3369,50357002,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-50357002/,KALLRÖR,TV & media furniture,IKEA of Sweden,25,No old price,TRUE,No,Handle,213 mm,38,,
3370,50370353,https://www.ikea.com/sa/en/p/mossaryd-drop-handle-black-50370353/,MOSSARYD,TV & media furniture,Francis Cayouette,29,No old price,TRUE,No,Drop handle,NA,18,,
3371,50409874,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,BRIMNES,TV & media furniture,K Hagberg/M Hagberg,595,No old price,TRUE,Yes,TV bench,180x41x53 cm,41,53,180
3372,50413526,https://www.ikea.com/sa/en/p/hemnes-tv-bench-white-stain-light-brown-50413526/,HEMNES,TV & media furniture,Carina Bengs,995,No old price,TRUE,Yes,TV bench,NA,47,57,148
3373,50425987,https://www.ikea.com/sa/en/p/kallviken-door-drawer-front-dark-grey-concrete-effect-50425987/,KALLVIKEN,TV & media furniture,IKEA of Sweden,135,No old price,TRUE,No,Door/drawer front,60x38 cm,,38,60
3374,59184337,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s59184337/,BRIMNES,TV & media furniture,K Hagberg/M Hagberg,820,No old price,TRUE,Yes,TV storage combination,200x41x95 cm,41,95,200
3375,59278232,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-glass-doors-white-s59278232/,BRIMNES,TV & media furniture,K Hagberg/M Hagberg,1635,No old price,TRUE,Yes,TV storage combination/glass doors,320x41x190 cm,41,190,320
3376,59291403,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s59291403/,PLATSA,TV & media furniture,Ola Wihlborg/IKEA of Sweden,2358,"SR 2,770",TRUE,No,Media storage combination,220x42x251 cm,42,251,220
3377,59299244,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-black-brown-selsviken-high-gloss-dark-red-brown-s59299244/,BESTÅ,TV & media furniture,IKEA of Sweden,1000,No old price,TRUE,Yes,TV bench with doors,NA,42,38,180
3378,59299381,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-hanviken-black-brown-clear-glass-s59299381/,BESTÅ,TV & media furniture,IKEA of Sweden/Marcus Arvonen,2370,No old price,TRUE,Yes,TV storage combination/glass doors,300x42x193 cm,42,193,300
3379,60239715,https://www.ikea.com/sa/en/p/stockholm-tv-bench-walnut-veneer-60239715/,STOCKHOLM,TV & media furniture,Ola Wihlborg,1695,No old price,TRUE,No,TV bench,160x40x50 cm,40,50,160
3380,60245844,https://www.ikea.com/sa/en/p/besta-frame-white-60245844/,BESTÅ,TV & media furniture,IKEA of Sweden,170,No old price,TRUE,Yes,Frame,NA,40,38,120
3381,60247409,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-60247409/,BESTÅ,TV & media furniture,IKEA of Sweden,100,No old price,TRUE,Yes,Frame,60x20x38 cm,20,38,60
3382,60294797,https://www.ikea.com/sa/en/p/hanviken-drawer-front-black-brown-60294797/,HANVIKEN,TV & media furniture,Marcus Arvonen,50,No old price,TRUE,Yes,Drawer front,60x26 cm,,26,60
3383,60295532,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-60295532/,BESTÅ,TV & media furniture,IKEA of Sweden,30,No old price,TRUE,No,Glass shelf,56x36 cm,36,,56
3384,60295706,https://www.ikea.com/sa/en/p/mostorp-wall-shelf-beige-high-gloss-beige-60295706/,MOSTORP,TV & media furniture,NA,417,SR 695,TRUE,Yes,Wall shelf,NA,27,27,160
3385,60322856,https://www.ikea.com/sa/en/p/berghalla-handle-grey-60322856/,BERGHALLA,TV & media furniture,H Preutz/A Fredriksson,22,No old price,TRUE,Yes,Handle,NA,32,,9
3386,60323592,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-60323592/,BILLSBRO,TV & media furniture,H Preutz/A Fredriksson,15,No old price,TRUE,No,Handle,NA,,,
3387,60327774,https://www.ikea.com/sa/en/p/malsjoe-tv-bench-with-sliding-doors-black-stained-60327774/,MALSJÖ,TV & media furniture,Carina Bengs,1895,No old price,TRUE,No,TV bench with sliding doors,NA,48,59,160
3388,60334312,https://www.ikea.com/sa/en/p/billsbro-handle-white-60334312/,BILLSBRO,TV & media furniture,H Preutz/A Fredriksson,35,No old price,TRUE,No,Handle,NA,,,
3389,60338409,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-60338409/,BAGGANÄS,TV & media furniture,H Preutz/A Fredriksson,22,No old price,TRUE,Yes,Knob,NA,24,,13
3390,60338414,https://www.ikea.com/sa/en/p/bagganaes-handle-black-60338414/,BAGGANÄS,TV & media furniture,H Preutz/A Fredriksson,50,No old price,TRUE,Yes,Handle,NA,31,,9
3391,60347507,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-60347507/,ENERYDA,TV & media furniture,Francis Cayouette,35,No old price,TRUE,Yes,Knob,NA,,,
3392,60414257,https://www.ikea.com/sa/en/p/vassviken-drawer-front-white-60414257/,VASSVIKEN,TV & media furniture,IKEA of Sweden,75,No old price,TRUE,No,Drawer front,60x26 cm,,26,60
3393,60441562,https://www.ikea.com/sa/en/p/timmerviken-drawer-front-black-60441562/,TIMMERVIKEN,TV & media furniture,NA,60,No old price,TRUE,No,Drawer front,NA,,26,60
3394,60441581,https://www.ikea.com/sa/en/p/notviken-drawer-front-grey-green-60441581/,NOTVIKEN,TV & media furniture,NA,60,No old price,TRUE,Yes,Drawer front,NA,,26,60
3395,60443622,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-60443622/,BESTÅ,TV & media furniture,IKEA of Sweden,150,No old price,TRUE,No,Top panel,120x42 cm,42,,120
3396,69194005,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-hanviken-white-hanviken-stubbarp-sindvik-white-clear-glass-s69194005/,BESTÅ,TV & media furniture,IKEA of Sweden/Marcus Arvonen,1390,No old price,TRUE,Yes,TV bench with drawers,180x42x74 cm,42,74,180
3397,69265842,https://www.ikea.com/sa/en/p/havsta-tv-storage-combination-grey-s69265842/,HAVSTA,TV & media furniture,IKEA of Sweden,2385,No old price,TRUE,Yes,TV storage combination,282x47x212 cm,47,212,282
3398,69291394,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s69291394/,PLATSA,TV & media furniture,Ola Wihlborg/IKEA of Sweden,1735.5,"SR 2,010",TRUE,No,Media storage combination,280x42x191 cm,42,191,280
3399,69291407,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s69291407/,PLATSA,TV & media furniture,IKEA of Sweden,2187,"SR 2,580",TRUE,No,Media storage combination,320x42x241 cm,42,241,320
3400,69294566,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s69294566/,VITTSJÖ,TV & media furniture,Johan Kroon,1035,No old price,TRUE,No,TV storage combination,300x36x175 cm,36,175,300
3401,69305249,https://www.ikea.com/sa/en/p/platsa-tv-bench-white-wood-s69305249/,PLATSA,TV & media furniture,Ola Wihlborg/IKEA of Sweden,355,SR 370,TRUE,No,TV bench,120x42x53 cm,42,53,120
3402,70236151,https://www.ikea.com/sa/en/p/orrnaes-handle-stainless-steel-colour-stainless-steel-70236151/,ORRNÄS,TV & media furniture,IKEA of Sweden,29,No old price,TRUE,Yes,Handle,170 mm,35,,16
3403,70265247,https://www.ikea.com/sa/en/p/moellarp-handle-black-70265247/,MÖLLARP,TV & media furniture,K Hagberg/M Hagberg,17,No old price,TRUE,No,Handle,106 mm,28,,9
3404,70291656,https://www.ikea.com/sa/en/p/glassvik-glass-door-white-frosted-glass-70291656/,GLASSVIK,TV & media furniture,IKEA of Sweden,175,No old price,TRUE,Yes,Glass door,60x38 cm,,38,60
3405,70294508,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-70294508/,BESTÅ,TV & media furniture,NA,475,No old price,TRUE,Yes,TV bench,NA,40,38,180
3406,70296319,https://www.ikea.com/sa/en/p/sindvik-glass-door-grey-stained-walnut-effect-clear-glass-70296319/,SINDVIK,TV & media furniture,Marcus Arvonen,125,No old price,TRUE,Yes,Glass door,60x38 cm,,38,60
3407,70299879,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,BESTÅ,TV & media furniture,NA,595,No old price,TRUE,Yes,TV bench,NA,40,64,180
3408,70303428,https://www.ikea.com/sa/en/p/vittsjoe-tv-bench-black-brown-glass-70303428/,VITTSJÖ,TV & media furniture,Johan Kroon,245,No old price,TRUE,No,TV bench,100x36x53 cm,36,53,100
3409,70323600,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-70323600/,BILLSBRO,TV & media furniture,H Preutz/A Fredriksson,19,No old price,TRUE,No,Handle,NA,,,
3410,70348785,https://www.ikea.com/sa/en/p/skaerhamn-knob-black-chrome-plated-70348785/,SKÄRHAMN,TV & media furniture,Ebba Strandmark,29,No old price,TRUE,Yes,Knob,NA,24,,
3411,70348894,https://www.ikea.com/sa/en/p/bjaerred-handle-stainless-steel-black-leather-70348894/,BJÄRRED,TV & media furniture,H Preutz/A Fredriksson,49,No old price,TRUE,No,Handle,NA,34,,
3412,70351513,https://www.ikea.com/sa/en/p/besta-drawer-frame-white-70351513/,BESTÅ,TV & media furniture,IKEA of Sweden,60,No old price,TRUE,Yes,Drawer frame,60x15x40 cm,40,15,60
3413,70370352,https://www.ikea.com/sa/en/p/mossaryd-drop-handle-stainless-steel-colour-70370352/,MOSSARYD,TV & media furniture,Francis Cayouette,29,No old price,TRUE,No,Drop handle,NA,18,,
3414,70441566,https://www.ikea.com/sa/en/p/riksviken-door-light-bronze-effect-70441566/,RIKSVIKEN,TV & media furniture,NA,225,No old price,TRUE,No,Door,NA,,64,60
3415,70443626,https://www.ikea.com/sa/en/p/notviken-door-drawer-front-blue-70443626/,NOTVIKEN,TV & media furniture,NA,100,No old price,TRUE,Yes,Door/drawer front,NA,,38,60
3416,79191266,https://www.ikea.com/sa/en/p/fjaellbo-tv-storage-combination-black-s79191266/,FJÄLLBO,TV & media furniture,Johan Kroon,1090,No old price,TRUE,No,TV storage combination,250x36x95 cm,36,95,250
3417,79191803,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s79191803/,BESTÅ,TV & media furniture,IKEA of Sweden,2930,No old price,TRUE,Yes,TV storage combination/glass doors,300x20/40x211 cm,,211,300
3418,79205536,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-lappviken-light-grey-s79205536/,BESTÅ,TV & media furniture,IKEA of Sweden,1081,"SR 1,180",TRUE,Yes,Storage combination with doors,120x40x192 cm,40,192,120
3419,79265827,https://www.ikea.com/sa/en/p/havsta-tv-storage-combination-glass-doors-grey-s79265827/,HAVSTA,TV & media furniture,IKEA of Sweden,4175,No old price,TRUE,Yes,TV storage combination/glass doors,322x47x212 cm,47,212,322
3420,79291398,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s79291398/,PLATSA,TV & media furniture,IKEA of Sweden,1899.5,"SR 2,230",TRUE,No,Media storage combination,300x42x221 cm,42,221,300
3421,79297545,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-and-drawers-black-brown-notviken-stubbarp-blue-s79297545/,BESTÅ,TV & media furniture,IKEA of Sweden,1700,No old price,TRUE,Yes,TV bench with doors and drawers,NA,42,74,240
3422,79299554,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-s79299554/,HEMNES,TV & media furniture,Carina Bengs,3360,No old price,TRUE,Yes,TV storage combination,NA,,197,326
3423,79302721,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-nannarp-light-bronze-effect-s79302721/,BESTÅ,TV & media furniture,IKEA of Sweden/Carl Öjerstam,920,No old price,TRUE,Yes,Storage combination with doors,120x42x74 cm,42,74,120
3424,79305263,https://www.ikea.com/sa/en/p/platsa-tv-bench-white-wood-s79305263/,PLATSA,TV & media furniture,Ola Wihlborg/IKEA of Sweden,405,SR 420,TRUE,No,TV bench,160x42x53 cm,42,53,160
3425,80116600,https://www.ikea.com/sa/en/p/liatorp-tv-bench-white-80116600/,LIATORP,TV & media furniture,Carina Bengs,745,No old price,TRUE,No,TV bench,NA,49,45,145
3426,80227797,https://www.ikea.com/sa/en/p/byas-tv-bench-high-gloss-white-80227797/,BYÄS,TV & media furniture,Marcus Arvonen,476,SR 595,TRUE,No,TV bench,160x42x45 cm,42,45,160
3427,80247371,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-80247371/,BESTÅ,TV & media furniture,IKEA of Sweden,225,No old price,TRUE,Yes,Frame,60x40x192 cm,40,192,60
3428,80261258,https://www.ikea.com/sa/en/p/besta-soft-closing-push-open-hinge-80261258/,BESTÅ,TV & media furniture,NA,25,No old price,TRUE,No,Soft closing/push-open hinge,NA,,,
3429,80291632,https://www.ikea.com/sa/en/p/selsviken-door-high-gloss-white-80291632/,SELSVIKEN,TV & media furniture,IKEA of Sweden,150,No old price,TRUE,Yes,Door,60x64 cm,,64,60
3430,80295300,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-black-80295300/,BESTÅ,TV & media furniture,IKEA of Sweden,100,No old price,TRUE,Yes,Top panel for TV,120x40 cm,40,,120
3431,80295526,https://www.ikea.com/sa/en/p/besta-shelf-black-brown-80295526/,BESTÅ,TV & media furniture,IKEA of Sweden,25,No old price,TRUE,Yes,Shelf,56x16 cm,16,,56
3432,80336433,https://www.ikea.com/sa/en/p/gubbarp-knob-white-80336433/,GUBBARP,TV & media furniture,H Preutz/A Fredriksson,3,No old price,TRUE,Yes,Knob,NA,27,,
3433,80338408,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-80338408/,BAGGANÄS,TV & media furniture,H Preutz/A Fredriksson,27,No old price,TRUE,Yes,Knob,NA,28,,20
3434,80338413,https://www.ikea.com/sa/en/p/bagganaes-handle-black-80338413/,BAGGANÄS,TV & media furniture,H Preutz/A Fredriksson,35,No old price,TRUE,Yes,Handle,NA,31,,9
3435,80339790,https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,HACKÅS,TV & media furniture,J Löfgren/J Pettersson,17,No old price,TRUE,No,Knob,15 mm,18,,24
3436,80414256,https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/,VASSVIKEN,TV & media furniture,IKEA of Sweden,100,No old price,TRUE,No,Door/drawer front,60x38 cm,,,
3437,80441556,https://www.ikea.com/sa/en/p/timmerviken-door-drawer-front-black-80441556/,TIMMERVIKEN,TV & media furniture,NA,100,No old price,TRUE,No,Door/drawer front,NA,,38,60
3438,89061226,https://www.ikea.com/sa/en/p/besta-tv-bench-grey-stained-walnut-effect-s89061226/,BESTÅ,TV & media furniture,IKEA of Sweden,510,No old price,TRUE,Yes,TV bench,120x40x48 cm,40,48,120
3439,89188452,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-black-s89188452/,BESTÅ,TV & media furniture,IKEA of Sweden,990,No old price,TRUE,Yes,TV bench,180x40x38 cm,40,38,180
3440,89291388,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s89291388/,PLATSA,TV & media furniture,IKEA of Sweden,943.5,"SR 1,090",TRUE,No,Media storage combination,180x42x191 cm,42,191,180
3441,89299539,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-s89299539/,HEMNES,TV & media furniture,Carina Bengs,2385,No old price,TRUE,Yes,TV storage combination,NA,,197,245
